1.97774E-01  -2.94130E+02 3.04000E+00  2.32510E+00 
1.61318E-01  -2.94880E+02 2.64000E+00  5.13990E+00 
6.94610E-02  -2.86310E+02 2.41000E+00  5.30550E+00 
1.35855E-01  -2.94670E+02 2.74000E+00  2.19220E+00 
1.03548E-01  -2.99690E+02 2.41000E+00  4.96510E+00 
4.46407E-02  -2.90880E+02 2.70000E+00  1.91360E+00 
9.63849E-02  -2.88020E+02 2.88000E+00  5.34170E+00 
8.65386E-02  -2.93440E+02 2.54000E+00  2.27810E+00 
1.68884E-01  -2.81340E+02 2.58000E+00  2.30140E+00 
2.08198E-02  -2.98920E+02 2.78000E+00  3.56190E+00 
4.71768E-02  -2.81000E+02 2.74000E+00  4.80630E+00 
6.87308E-02  -3.01820E+02 2.92000E+00  3.12970E+00 
1.51042E-01  -2.92150E+02 2.76000E+00  5.20840E+00 
9.17034E-02  -2.94110E+02 2.53000E+00  2.25310E+00 
4.41472E-02  -2.82910E+02 2.82000E+00  4.50560E+00 
5.44662E-02  -2.96630E+02 2.24000E+00  2.94810E+00 
1.52383E-01  -2.95990E+02 3.25000E+00  2.09670E+00 
6.57754E-02  -2.87470E+02 2.74000E+00  2.77240E+00 
1.38298E-01  -2.89340E+02 3.01000E+00  2.47920E+00 
1.69763E-01  -2.77620E+02 7.73000E+00  4.93300E+00 
1.41689E-01  -3.09700E+02 3.23000E+00  5.03900E+00 
3.85221E-02  -2.91840E+02 2.71000E+00  2.84110E+00 
8.65128E-02  -2.87590E+02 3.35000E+00  2.05610E+00 
9.38095E-02  -2.95150E+02 3.01000E+00  4.35750E+00 
8.23326E-02  -2.93450E+02 3.93000E+00  4.83830E+00 
1.48434E-02  -2.96560E+02 2.82000E+00  1.91690E+00 
5.03280E-02  -2.95990E+02 3.25000E+00  2.07680E+00 
1.95589E-01  -2.87590E+02 5.56000E+00  2.34290E+00 
1.25739E-01  -2.72300E+02 3.60000E+00  2.04850E+00 
9.66986E-02  -2.92010E+02 3.43000E+00  1.89920E+00 
3.76037E-02  -2.99050E+02 3.98000E+00  3.75870E+00 
8.82574E-02  -3.00650E+02 7.65000E+00  5.55700E+00 
1.46651E-01  -2.99720E+02 4.44000E+00  4.81820E+00 
6.39938E-02  -2.92130E+02 4.43000E+00  2.47360E+00 
5.81765E-02  -2.95420E+02 5.49000E+00  5.61530E+00 
1.06024E-01  -2.91830E+02 2.20000E+00  2.50730E+00 
1.23815E-01  -2.79300E+02 5.09000E+00  5.44610E+00 
5.56610E-02  -2.90200E+02 5.69000E+00  4.03140E+00 
1.18080E-01  -2.86660E+02 4.87000E+00  2.50330E+00 
9.70241E-02  -2.99400E+02 5.82000E+00  5.04560E+00 
1.75002E-01  -2.92200E+02 7.33000E+00  2.28310E+00 
1.14330E-02  -2.88200E+02 2.38000E+00  5.41480E+00 
1.45121E-01  -2.77260E+02 2.20000E+00  2.47420E+00 
1.49405E-01  -3.04530E+02 5.06000E+00  5.22020E+00 
5.06146E-02  -2.98140E+02 2.24000E+00  7.70590E-01 
5.46769E-02  -2.88280E+02 2.22000E+00  5.77830E-01 
1.35600E-01  -2.86780E+02 2.20000E+00  9.26330E-01 
7.69300E-02  -2.88660E+02 2.28000E+00  3.76910E-01 
1.53280E-01  -2.93020E+02 2.24000E+00  5.81710E+00 
1.36957E-01  -2.97000E+02 2.26000E+00  5.48770E+00 
9.79234E-02  -2.86940E+02 2.27000E+00  5.88280E+00 
1.20380E-01  -2.94370E+02 2.25000E+00  7.46210E-01 
1.97589E-01  -2.95750E+02 2.36000E+00  5.56870E+00 
9.52066E-02  -2.85890E+02 2.35000E+00  5.88270E+00 
1.10147E-01  -2.88260E+02 2.27000E+00  6.11870E+00 
1.47148E-01  -2.88440E+02 2.24000E+00  1.45370E+00 
1.92810E-01  -2.95050E+02 2.37000E+00  1.12530E+00 
9.98573E-02  -2.89850E+02 2.28000E+00  1.74820E-02 
1.85252E-01  -2.79150E+02 2.59000E+00  1.72580E+00 
1.04379E-01  -3.06940E+02 2.28000E+00  1.34670E+00 
1.31970E-01  -2.71660E+02 2.28000E+00  1.52480E+00 
7.98973E-02  -2.90760E+02 2.35000E+00  6.25070E+00 
9.24333E-02  -2.97180E+02 2.35000E+00  9.26180E-01 
1.04086E-01  -2.96730E+02 2.31000E+00  1.23190E+00 
1.71299E-01  -2.92430E+02 2.36000E+00  5.65010E+00 
7.06832E-02  -2.73790E+02 2.42000E+00  5.95870E+00 
7.82437E-02  -2.91870E+02 2.48000E+00  1.20750E-01 
1.14842E-01  -2.82080E+02 2.55000E+00  1.42120E+00 
8.13793E-02  -2.86190E+02 2.43000E+00  1.79210E-01 
1.14881E-01  -2.93190E+02 2.59000E+00  5.97160E+00 
1.33804E-01  -2.92910E+02 2.35000E+00  5.67580E+00 
1.68757E-01  -2.82490E+02 2.63000E+00  5.71920E+00 
1.23309E-01  -3.19480E+02 2.59000E+00  1.24290E+00 
1.24269E-01  -3.04970E+02 2.57000E+00  1.01450E+00 
8.14667E-02  -3.02400E+02 2.49000E+00  5.78100E+00 
1.24953E-01  -2.80520E+02 2.45000E+00  6.45830E-01 
1.39905E-01  -3.04920E+02 3.29000E+00  8.83390E-01 
8.61949E-02  -2.91430E+02 2.91000E+00  2.85080E-01 
9.82193E-02  -2.85670E+02 3.00000E+00  1.35560E+00 
1.86355E-01  -3.03260E+02 3.23000E+00  5.54900E+00 
1.70325E-01  -2.92570E+02 3.28000E+00  1.69080E+00 
1.03915E-01  -2.76150E+02 4.44000E+00  6.17430E+00 
1.12093E-01  -2.80380E+02 3.78000E+00  1.24890E-01 
1.71665E-01  -2.72290E+02 3.08000E+00  6.10510E+00 
1.56085E-01  -2.89440E+02 3.74000E+00  5.81500E+00 
9.47982E-02  -2.76090E+02 3.75000E+00  5.78540E+00 
1.49736E-01  -2.84480E+02 5.39000E+00  1.09510E+00 
1.04520E-01  -2.91050E+02 4.32000E+00  5.81340E+00 
1.64588E-01  -2.94620E+02 3.74000E+00  6.01980E+00 
2.07104E-01  -2.85340E+02 3.17000E+00  1.20270E+00 
9.33049E-02  -3.05400E+02 3.88000E+00  1.32600E+00 
1.49453E-01  -2.88940E+02 3.35000E+00  5.57620E+00 
8.16754E-02  -3.05290E+02 3.33000E+00  3.02820E-01 
1.36325E-01  -2.90030E+02 5.43000E+00  1.19140E+00 
5.00960E-02  -2.83640E+02 4.34000E+00  9.46040E-02 
5.48619E-02  -2.86850E+02 4.38000E+00  8.05380E-01 
1.03115E-01  -2.94860E+02 4.63000E+00  1.13040E+00 
1.11581E-01  -2.88800E+02 5.39000E+00  2.99920E-01 
1.27311E-01  -2.81920E+02 4.06000E+00  8.42610E-01 
1.41571E-01  -2.91320E+02 4.44000E+00  1.57520E+00 
7.11587E-02  -2.98430E+02 4.10000E+00  6.21990E-01 
7.27567E-02  -2.93280E+02 7.51000E+00  7.76060E-01 
1.64827E-01  -2.95800E+02 5.94000E+00  1.36830E+00 
9.51021E-02  -2.85140E+02 6.81000E+00  5.72390E+00 
7.46184E-02  -2.87070E+02 2.21000E+00  5.83710E+00 
1.02687E-01  -2.88300E+02 2.26000E+00  8.42560E-01 
6.37693E-02  -2.89300E+02 2.23000E+00  9.44390E-01 
1.93649E-01  -2.82380E+02 2.31000E+00  5.65130E+00 
9.94106E-02  -2.95910E+02 3.90000E+00  5.61700E+00 
1.29411E-01  -2.94930E+02 2.56000E+00  7.46890E-02 
8.98827E-02  -2.90460E+02 2.43000E+00  8.81240E-01 
1.20012E-01  -2.92550E+02 2.80000E+00  8.91300E-01 
1.05370E-01  -2.92020E+02 2.72000E+00  5.79590E+00 
5.70251E-02  -3.12960E+02 2.92000E+00  6.37410E-01 
7.01537E-02  -2.99000E+02 3.34000E+00  1.35800E+00 
1.72473E-01  -2.87820E+02 3.39000E+00  5.61220E+00 
2.02616E-01  -2.81690E+02 9.17000E+00  5.99810E+00 
1.26182E-01  -2.82330E+02 2.21000E+00  9.13730E-01 
7.32878E-02  -3.13190E+02 5.91000E+00  3.44970E-01 
5.58230E-02  -2.91570E+02 2.80000E+00  1.06630E+00 
1.34351E-01  -2.95960E+02 4.60000E+00  1.42070E+00 
9.80857E-02  -2.77770E+02 3.12000E+00  5.33920E-01 
8.49498E-02  -2.92370E+02 2.91000E+00  2.14390E-01 
1.81421E-01  -2.97930E+02 3.38000E+00  5.94110E+00 
1.96487E-01  -2.81760E+02 2.44000E+00  6.02530E+00 
2.07777E-01  -2.87000E+02 2.48000E+00  3.24760E+00 
2.09150E-01  -2.92570E+02 2.24000E+00  2.80990E+00 
1.05483E-01  -2.77710E+02 2.30000E+00  3.68360E+00 
1.89158E-01  -2.96450E+02 2.23000E+00  3.63620E+00 
2.56894E-01  -2.91340E+02 2.22000E+00  2.81740E+00 
1.58265E-01  -3.03420E+02 2.23000E+00  3.03700E+00 
1.69641E-01  -2.91660E+02 2.21000E+00  3.19370E+00 
2.35785E-01  -2.85500E+02 2.31000E+00  2.57820E+00 
1.16045E-01  -2.89430E+02 2.29000E+00  3.35510E+00 
1.83248E-01  -2.83710E+02 2.24000E+00  2.89180E+00 
1.82736E-01  -2.93500E+02 2.37000E+00  2.58780E+00 
1.32319E-01  -2.96950E+02 2.35000E+00  3.19910E+00 
1.68867E-01  -2.96990E+02 2.53000E+00  3.11560E+00 
2.00134E-01  -2.88620E+02 2.31000E+00  2.87550E+00 
1.97821E-01  -3.02010E+02 2.35000E+00  3.39610E+00 
1.90489E-01  -2.82050E+02 2.20000E+00  3.43410E+00 
1.00678E-01  -2.78650E+02 3.07000E+00  3.59580E+00 
2.46989E-01  -3.05550E+02 2.41000E+00  2.68490E+00 
1.38297E-01  -2.79580E+02 2.21000E+00  3.77170E+00 
1.28234E-01  -2.98080E+02 3.00000E+00  3.58450E+00 
2.00530E-01  -2.92520E+02 2.63000E+00  2.60300E+00 
2.71553E-01  -3.00920E+02 2.78000E+00  2.72770E+00 
2.22087E-01  -2.87550E+02 2.61000E+00  2.93690E+00 
1.62200E-01  -3.00490E+02 2.51000E+00  4.06940E+00 
1.79825E-01  -3.11890E+02 3.16000E+00  2.89720E+00 
1.51229E-01  -2.80800E+02 3.31000E+00  3.92840E+00 
2.15486E-01  -2.94000E+02 2.21000E+00  2.64970E+00 
1.89717E-01  -3.09920E+02 3.60000E+00  3.53080E+00 
1.65569E-01  -2.80210E+02 2.21000E+00  4.23110E+00 
2.16968E-01  -2.83230E+02 2.98000E+00  3.12870E+00 
1.54131E-01  -3.01670E+02 3.92000E+00  2.83190E+00 
2.78279E-01  -2.90540E+02 8.56000E+00  2.65010E+00 
2.67030E-01  -3.14270E+02 3.35000E+00  2.80270E+00 
2.01619E-01  -2.74450E+02 4.57000E+00  3.35560E+00 
1.99314E-01  -2.87780E+02 4.10000E+00  2.88440E+00 
1.97424E-01  -2.88370E+02 2.23000E+00  4.07810E+00 
1.12212E-01  -2.89300E+02 2.91000E+00  3.71030E+00 
1.88250E-01  -2.84070E+02 2.24000E+00  2.95930E+00 
1.52964E-01  -3.04850E+02 2.38000E+00  2.80380E+00 
1.68231E-01  -2.93290E+02 2.67000E+00  3.92080E+00 
1.18432E-01  -2.91360E+02 2.91000E+00  3.62080E+00 
1.84450E-01  -2.99040E+02 2.32000E+00  3.09740E+00 
1.49106E-01  -3.03830E+02 2.70000E+00  3.36130E+00 
2.25870E-01  -3.00200E+02 2.63000E+00  2.86200E+00 
2.53835E-01  -2.99880E+02 3.29000E+00  2.57080E+00 
1.84930E-01  -2.82350E+02 3.83000E+00  3.90220E+00 
2.69885E-01  -3.00580E+02 3.21000E+00  2.68640E+00 
1.33719E-01  -2.90480E+02 3.54000E+00  3.83470E+00 
1.48663E-01  -2.84570E+02 3.91000E+00  3.27660E+00 
1.57042E-01  -2.85570E+02 4.86000E+00  3.10380E+00 
1.69949E-01  -2.82480E+02 4.33000E+00  2.58340E+00 
1.46358E-01  -2.90320E+02 4.25000E+00  4.15380E+00 
2.13829E-01  -2.77130E+02 3.21000E+00  3.10970E+00 
1.11908E-01  -2.81920E+02 7.32000E+00  4.06820E+00 
1.29161E-01  -2.87250E+02 5.60000E+00  3.75570E+00 
1.35694E-01  -2.92890E+02 5.49000E+00  3.43890E+00 
1.04656E-01  -2.99630E+02 5.31000E+00  3.73410E+00 
2.67857E-01  -3.06260E+02 5.79000E+00  2.69400E+00 
2.29784E-01  -2.85090E+02 9.19000E+00  2.97390E+00 
1.72399E-01  -2.77870E+02 5.23000E+00  3.18030E+00 
1.33404E-01  -2.83910E+02 6.92000E+00  3.40420E+00 
1.86899E-01  -2.93770E+02 4.70000E+00  3.17870E+00 
1.87945E-01  -2.90820E+02 3.47000E+00  3.91350E+00 
1.75208E-01  -2.84530E+02 3.20000E+00  2.77080E+00 
1.35964E-01  -2.94630E+02 2.95000E+00  4.12960E+00 
1.87042E-01  -2.87550E+02 3.15000E+00  4.16430E+00 
2.77204E-01  -2.89550E+02 2.80000E+00  2.54320E+00 
1.77208E-01  -2.95680E+02 2.86000E+00  3.62830E+00 
2.22313E-01  -3.13910E+02 2.21000E+00  2.43510E+00 
1.48727E-01  -2.86720E+02 2.21000E+00  5.41350E-01 
1.86399E-01  -2.82450E+02 2.54000E+00  5.84760E+00 
1.64315E-01  -2.95730E+02 2.23000E+00  4.09030E-01 
2.59241E-01  -2.91100E+02 3.03000E+00  1.09540E+00 
1.66883E-01  -2.95480E+02 2.21000E+00  7.48750E-01 
1.24579E-01  -2.95730E+02 2.45000E+00  4.49960E-01 
1.30968E-01  -2.86630E+02 2.37000E+00  2.56600E-01 
1.38141E-01  -2.86680E+02 2.72000E+00  3.74840E-01 
1.26609E-01  -2.89360E+02 2.77000E+00  4.27030E-01 
2.17024E-01  -2.89650E+02 2.76000E+00  2.13210E-01 
1.58701E-01  -2.85360E+02 3.01000E+00  6.27120E+00 
1.66871E-01  -2.98620E+02 2.85000E+00  6.83160E-01 
1.88360E-01  -2.99080E+02 3.03000E+00  4.11920E-02 
2.25841E-01  -3.01500E+02 4.58000E+00  5.90630E+00 
2.16331E-01  -2.97530E+02 5.64000E+00  5.90260E+00 
1.20811E-01  -2.74820E+02 3.59000E+00  4.65070E-01 
1.88472E-01  -2.95440E+02 6.19000E+00  1.58500E-01 
2.29853E-01  -2.89440E+02 3.48000E+00  6.03180E+00 
1.71330E-01  -2.78680E+02 3.75000E+00  1.05700E+00 
1.63750E-01  -2.99800E+02 4.19000E+00  7.41030E-01 
1.51177E-01  -3.02320E+02 3.90000E+00  2.56270E-01 
2.31860E-01  -2.85930E+02 4.27000E+00  9.18030E-01 
2.45597E-01  -2.77700E+02 3.69000E+00  6.07430E+00 
1.86179E-01  -2.99080E+02 4.31000E+00  4.69780E-01 
2.04291E-01  -2.91920E+02 6.04000E+00  6.17740E+00 
1.81189E-01  -3.03750E+02 4.47000E+00  9.95660E-01 
1.84407E-01  -2.96900E+02 6.13000E+00  4.24980E-02 
1.85432E-01  -2.76690E+02 8.60000E+00  2.20560E-01 
1.78310E-01  -2.79730E+02 7.48000E+00  1.23070E+00 
1.58506E-01  -2.74300E+02 4.71000E+00  5.67960E-02 
1.70365E-01  -2.70460E+02 7.17000E+00  1.07950E+00 
2.25907E-01  -2.84790E+02 7.76000E+00  1.17840E+00 
1.57724E-01  -2.95050E+02 2.80000E+00  6.59610E-01 
1.83997E-01  -2.97460E+02 2.99000E+00  4.01280E-01 
1.79307E-01  -2.92220E+02 4.02000E+00  2.94070E-01 
1.88212E-01  -2.90240E+02 2.66000E+00  6.19200E+00 
2.03021E-01  -2.88450E+02 2.22000E+00  5.96310E+00 
1.79067E-01  -2.94620E+02 2.58000E+00  6.56250E-01 
2.43507E-01  -3.04870E+02 4.70000E+00  4.68420E-02 
1.79191E-01  -2.83380E+02 3.24000E+00  5.96150E-01 
2.07728E-01  -3.01120E+02 3.84000E+00  6.06310E+00 
1.48767E-01  -3.04340E+02 3.44000E+00  7.36020E-01 
1.28377E-01  -2.97690E+02 4.66000E+00  5.23260E-01 
1.94732E-01  -2.88520E+02 6.88000E+00  2.54890E-01 
1.26855E-01  -2.90240E+02 7.81000E+00  7.59010E-02 
1.52653E-01  -2.86840E+02 7.20000E+00  9.44150E-01 
1.45340E-01  -2.86790E+02 3.74000E+00  7.60890E-01 
1.69981E-01  -3.16470E+02 5.09000E+00  6.17730E+00 
1.77699E-01  -2.95170E+02 2.88000E+00  5.89620E+00 
1.94755E-01  -2.97580E+02 5.13000E+00  6.28940E-01 
1.27759E-01  -2.88670E+02 2.71000E+00  3.11000E-01 
1.62513E-01  -3.02070E+02 2.52000E+00  9.55630E-01 
1.62825E-01  -2.77680E+02 4.45000E+00  5.98210E+00 
4.70794E-01  -2.78670E+02 2.23000E+00  1.28710E-01 
4.82305E-01  -3.00130E+02 2.64000E+00  4.03710E-01 
5.84250E-01  -2.72430E+02 4.92000E+00  6.28300E+00 
4.41198E-01  -2.88080E+02 2.97000E+00  4.46890E-01 
5.25607E-01  -2.83060E+02 3.69000E+00  3.30640E-02 
4.75292E-01  -2.82990E+02 2.95000E+00  1.33030E-02 
4.36266E-01  -2.97090E+02 3.36000E+00  3.76060E-01 
4.99087E-01  -3.01610E+02 6.17000E+00  6.89860E-02 
4.43726E-01  -2.91770E+02 4.14000E+00  1.75630E-01 
4.84059E-01  -2.96660E+02 5.27000E+00  8.69640E-02 
4.47075E-01  -2.91840E+02 4.90000E+00  4.62670E-01 
5.13462E-01  -2.79450E+02 2.74000E+00  6.23810E+00 
4.63454E-01  -2.92070E+02 4.45000E+00  2.45570E-01 
5.76701E-01  -2.74340E+02 2.89000E+00  6.19860E+00 
5.83257E-01  -2.90670E+02 2.54000E+00  5.21600E+00 
7.09947E-01  -3.01740E+02 2.83000E+00  5.28640E+00 
5.02660E-01  -2.74850E+02 5.39000E+00  5.30750E+00 
7.55457E-01  -3.11200E+02 3.59000E+00  5.27720E+00 
7.90818E-01  -3.09460E+02 4.01000E+00  5.39700E+00 
1.38232E+00  -3.04760E+02 2.28000E+00  1.88720E+00 
1.13981E+00  -3.01620E+02 3.22000E+00  1.74480E+00 
3.96177E-01  -3.01040E+02 6.19000E+00  5.93260E+00 
3.67490E-01  -2.87030E+02 3.33000E+00  5.98120E+00 
3.33226E-01  -2.94700E+02 3.35000E+00  6.01690E+00 
3.68697E-01  -2.93270E+02 4.09000E+00  6.06670E+00 
3.14140E-01  -2.90610E+02 2.22000E+00  6.11180E+00 
3.77304E-01  -3.01130E+02 2.61000E+00  6.17140E+00 
3.30076E-01  -2.80010E+02 4.32000E+00  6.16990E+00 
3.00738E-01  -2.91680E+02 2.22000E+00  6.18270E+00 
3.67158E-01  -2.90460E+02 3.39000E+00  6.21760E+00 
3.67686E-01  -3.02380E+02 2.39000E+00  6.25500E+00 
3.60092E-01  -3.02760E+02 3.53000E+00  6.25610E+00 
3.04559E-01  -2.86680E+02 2.36000E+00  6.26190E+00 
2.93976E-01  -2.86820E+02 4.79000E+00  6.26760E+00 
2.89726E-01  -3.01200E+02 4.92000E+00  6.26970E+00 
3.42639E-01  -2.99610E+02 2.64000E+00  2.63770E-02 
2.76937E-01  -2.92890E+02 2.27000E+00  7.82300E-02 
3.36062E-01  -2.73940E+02 2.25000E+00  6.77960E-02 
3.27870E-01  -3.02510E+02 2.21000E+00  8.19500E-02 
2.87270E-01  -3.11070E+02 7.36000E+00  1.07540E-01 
3.21016E-01  -3.03100E+02 2.47000E+00  1.50870E-01 
2.86856E-01  -2.97040E+02 2.21000E+00  1.87280E-01 
3.20861E-01  -3.16770E+02 4.22000E+00  1.84420E-01 
2.76209E-01  -2.98970E+02 2.46000E+00  2.55960E-01 
3.01611E-01  -3.06920E+02 3.50000E+00  2.42590E-01 
3.10971E-01  -3.11050E+02 2.61000E+00  2.54940E-01 
2.74193E-01  -2.92630E+02 2.27000E+00  3.19580E-01 
2.65783E-01  -2.94400E+02 2.62000E+00  3.59520E-01 
3.40025E-01  -2.96680E+02 2.22000E+00  3.23760E-01 
3.36461E-01  -3.04100E+02 2.49000E+00  3.56560E-01 
3.06815E-01  -2.72950E+02 3.71000E+00  4.43430E-01 
2.54295E-01  -2.83800E+02 6.75000E+00  5.82340E-01 
3.56026E-01  -2.94470E+02 3.60000E+00  4.23930E-01 
