  0.0393277871  50.92  4.3  0.131307489
  0.0657669176  48.69  5.22  5.68589252
  0.0689830664  37.52  3.49  0.632003782
  0.0702474511  29.21  3.61  5.90579407
  0.0835644082  26.35  2.83  0.522345187
  0.103224569  34.21  3.25  5.14679495
  0.116153937  40.61  2.25  5.62261066
  0.126002184  42.06  4.65  0.474254341
  0.128315569  51.83  9.56  1.35707148
  0.142370975  32.51  2.52  2.11493683
  0.150769116  25.31  2.77  4.68918813
  0.154062683  38.05  4.82  4.55718653
  0.202982498  30.83  2.7  2.23431007
  0.229155283  45.27  2.6  4.11322517
  0.256874139  50.87  2.95  4.53548677
  0.281722324  23.13  5.84  5.43734405
  0.316667437  44.06  3.94  4.71944543
  0.353477769  45.17  5.32  4.72886117
  0.526245597  36.98  2.56  0.699175368
