4.10015E-01  2.26100E+02  1.70000E+00  6.45760E-02 
3.38636E-01  2.23900E+02  1.40000E+00  2.64150E-01 
3.19115E-01  2.25400E+02  6.00000E-01  1.14910E-01 
4.39456E-01  2.06200E+02  1.10000E+00  3.79190E-01 
3.64626E-01  2.40300E+02  1.20000E+00  5.67490E+00 
3.06058E-01  2.23000E+02  8.00000E-01  5.95260E+00 
2.39996E-01  2.22600E+02  3.80000E+00  4.75600E-01 
2.46698E-01  2.33300E+02  6.00000E-01  3.31830E-01 
2.42626E-01  2.32100E+02  1.70000E+00  1.26750E-01 
2.62965E-01  2.12700E+02  1.10000E+00  3.43500E-02 
2.81264E-01  2.20600E+02  6.00000E-01  5.07520E-01 
2.43564E-01  2.21500E+02  8.00000E-01  5.87230E+00 
1.95182E-01  2.23000E+02  9.00000E-01  1.83360E-01 
2.60468E-01  2.23700E+02  1.50000E+00  6.09750E+00 
1.48349E-01  2.28600E+02  5.00000E-01  1.24570E+00 
1.57822E-01  2.15200E+02  1.60000E+00  1.66170E+00 
2.22700E-01  2.23900E+02  5.00000E-01  1.48710E+00 
2.71133E-01  2.41400E+02  5.00000E-01  1.23730E+00 
5.90938E-02  2.17200E+02  1.30000E+00  1.98130E+00 
5.49914E-02  2.24100E+02  5.00000E-01  1.75510E+00 
1.28163E-01  2.27700E+02  1.10000E+00  1.69900E+00 
2.12848E-01  2.27300E+02  8.00000E-01  1.69190E+00 
2.21689E-01  2.17900E+02  1.60000E+00  1.66860E+00 
7.92329E-02  2.20700E+02  2.20000E+00  2.55450E+00 
8.15205E-02  2.29900E+02  1.10000E+00  2.40070E+00 
3.42932E-01  2.12500E+02  5.00000E-01  1.87410E+00 
3.25610E-01  2.21000E+02  2.10000E+00  1.89340E+00 
1.11837E-01  2.31500E+02  1.30000E+00  2.89120E+00 
1.58926E-01  2.23400E+02  7.00000E-01  2.25880E+00 
2.03645E-01  2.22800E+02  1.90000E+00  2.04800E+00 
1.83701E-01  2.15400E+02  9.00000E-01  2.41910E+00 
2.10321E-01  2.12800E+02  3.10000E+00  2.21200E+00 
3.70929E-01  2.41100E+02  4.30000E+00  2.06010E+00 
2.16881E-01  2.44400E+02  2.30000E+00  2.59640E+00 
2.19123E-01  2.28100E+02  2.20000E+00  2.54890E+00 
2.14562E-01  2.04200E+02  4.20000E+00  2.86450E+00 
2.54494E-01  2.30200E+02  1.50000E+00  2.71280E+00 
3.77707E-01  2.30600E+02  1.30000E+00  2.46470E+00 
4.31541E-01  2.20200E+02  6.00000E-01  2.14900E+00 
2.07442E-01  2.24500E+02  4.00000E-01  1.08920E+00 
3.39915E-01  2.26300E+02  4.60000E+00  2.65590E+00 
1.90701E-01  2.31400E+02  2.00000E+00  5.81250E+00 
1.71852E-01  2.28900E+02  3.10000E+00  6.06340E+00 
1.46868E-01  2.13900E+02  3.90000E+00  4.64590E-02 
1.69007E-01  2.32800E+02  1.20000E+00  4.28600E-01 
1.87637E-01  2.32300E+02  2.30000E+00  1.33580E+00 
6.79395E-02  2.22800E+02  3.10000E+00  1.22060E+00 
2.03838E-01  2.24000E+02  9.00000E-01  1.17110E+00 
1.43995E-01  2.18200E+02  1.90000E+00  1.96950E+00 
2.37883E-01  2.42900E+02  1.40000E+00  6.07850E+00 
1.33667E-01  2.23400E+02  8.00000E-01  2.40170E-01 
1.20426E-01  2.32600E+02  4.80000E+00  1.22730E-01 
1.08409E-01  2.31100E+02  4.80000E+00  8.28800E-01 
9.86032E-02  2.18500E+02  1.10000E+00  5.96550E-01 
1.92221E-01  2.21000E+02  2.30000E+00  1.07380E+00 
1.35317E-01  2.19100E+02  5.00000E-01  8.84950E-01 
1.19237E-01  2.31600E+02  5.00000E+00  5.15030E-01 
1.10239E-01  2.30400E+02  5.00000E-01  4.81560E-01 
1.38794E-01  2.31300E+02  1.60000E+00  5.04490E+00 
2.00533E-01  2.21900E+02  6.00000E-01  4.80410E+00 
1.12362E-01  2.22100E+02  1.50000E+00  4.97220E+00 
6.81729E-02  2.30300E+02  4.60000E+00  5.25360E+00 
4.81629E-02  2.23800E+02  9.00000E-01  1.39620E+00 
3.06902E-02  2.21400E+02  1.70000E+00  1.53450E+00 
1.60164E-01  2.16000E+02  8.00000E-01  4.15180E+00 
1.48396E-01  2.30200E+02  7.00000E-01  3.03110E+00 
9.61650E-02  2.25700E+02  7.00000E-01  2.95730E+00 
1.44283E-01  2.42800E+02  7.00000E-01  5.13410E+00 
1.34063E-01  2.24800E+02  1.20000E+00  4.71930E+00 
1.15336E-01  2.21800E+02  6.20000E+00  5.55480E+00 
1.72384E-01  2.17200E+02  2.40000E+00  9.60260E-01 
5.97523E-02  2.24500E+02  1.20000E+00  4.91980E+00 
4.04371E-02  2.32500E+02  3.00000E+00  4.46530E+00 
3.75101E-01  2.23300E+02  4.90000E+00  3.96280E-01 
2.41709E-01  2.21400E+02  5.50000E+00  5.59430E-01 
2.45825E-01  2.22800E+02  2.00000E+00  5.10450E-01 
2.81179E-01  2.18700E+02  1.50000E+00  4.20440E-01 
3.23771E-01  2.22100E+02  8.00000E-01  5.85240E-01 
2.66757E-01  2.26500E+02  4.30000E+00  7.21420E-01 
5.22099E-01  2.15600E+02  3.40000E+00  3.16600E-01 
5.80295E-01  2.23500E+02  2.00000E+00  7.49080E-01 
5.57800E-01  2.23700E+02  1.90000E+00  7.39570E-01 
3.88103E-01  2.32400E+02  4.50000E+00  3.37880E-01 
4.17300E-01  2.25600E+02  3.60000E+00  7.64350E-01 
5.93315E-01  2.18200E+02  4.00000E-01  9.88840E-01 
5.03334E-01  2.23500E+02  3.40000E+00  6.53300E-01 
3.68663E-01  2.20000E+02  1.10000E+00  7.57840E-01 
3.87780E-01  2.19800E+02  1.00000E+00  7.92430E-01 
4.84495E-01  2.28200E+02  2.20000E+00  1.15110E+00 
