  0.0506194301  135.79  3.51  4.48558859
  0.0526038406  118.98  5.09  5.77188104
  0.056111372  131.95  3.45  1.88292714
  0.0582477452  124.91  5.76  4.71291666
  0.0618072825  140.24  2.8  6.23642149
  0.0700885227  118.34  7.36  4.86154559
  0.071542067  132.69  2.25  5.9863095
  0.0791758599  132.45  5.94  4.34701889
  0.0828748399  137.8  5.32  3.38413475
  0.107280677  135.12  2.89  1.7327316
  0.109111061  138.46  9.75  2.64353066
  0.12312931  128.52  11.38  4.22115767
  0.131685259  133.88  2.41  3.9756017
  0.139339721  126.22  5.02  4.51786816
  0.199911437  124.18  7.55  2.22332992
  0.256932925  128.65  3.99  4.70793825
  0.265655486  139.05  5.68  5.31252426
