  0.0264350573  17.84  3.45  0.758444877
  0.0426137488  40.71  3.68  0.744656701
  0.0430311227  28.4  2.34  0.427850645
  0.0558524044  39.5  13.64  4.59512254
  0.0602214175  25.64  2.66  4.62237513
  0.061759229  39.3  1.87  5.35337343
  0.0640992308  31.46  2.22  0.878643022
  0.0667205222  30.9  2.68  5.64106087
  0.0682465144  29.29  3.05  5.13935024
  0.0685271623  32.67  3.85  5.72241741
  0.0706857556  33.46  2.49  1.5841838
  0.0732285356  38.77  7.11  0.125272507
  0.0753397938  33.79  4.11  6.10129139
  0.076891059  27.79  2.28  4.81099079
  0.079846754  15.57  4.19  5.00018636
  0.0810209776  40.38  2.57  5.2443188
  0.08262593  34.19  9.59  5.23670286
  0.083038607  35.6  3.83  4.84258725
  0.0903646342  34.36  2.56  1.14762547
  0.0910403834  12.  4.88  4.81770717
  0.0918952504  26.93  2.3  5.80027811
  0.0938728461  41.61  1.58  5.12173045
  0.0981792215  27.03  4.28  5.51466156
  0.100739992  42.85  5.96  5.23601278
  0.101532251  30.56  6.62  5.92085246
  0.101794876  32.37  3.16  0.565480289
  0.103110209  16.37  4.94  1.37656868
  0.106403719  37.96  2.99  6.08419514
  0.106597477  24.32  2.22  6.2111018
  0.108706659  31.56  2.26  1.32210389
  0.110185208  40.11  5.24  1.08491077
  0.110960534  29.72  4.07  6.10825379
  0.111590344  39.4  7.25  0.879399729
  0.112178995  36.99  4.38  6.27651458
  0.11311715  27.75  2.26  1.30338009
  0.113198983  23.  2.24  6.04507581
  0.116977618  29.15  5.35  0.26418615
  0.117029093  13.53  3.52  6.13764303
  0.117761776  30.22  8.45  1.77065617
  0.117826904  28.72  2.25  0.291939844
  0.120227789  37.22  4.92  1.34184186
  0.122425191  37.73  1.8  1.55807593
  0.123516162  34.95  3.18  1.31837575
  0.126991708  44.84  6.33  1.65448888
  0.129356814  44.11  2.2  1.23800026
  0.132414384  35.  2.21  1.0927875
  0.133761911  34.39  2.99  1.64966751
  0.13401381  27.72  3.45  1.84990133
  0.138309981  23.68  3.02  0.968622718
  0.139599925  32.12  2.63  1.82372934
  0.143423173  34.92  3.86  1.06162313
  0.143822103  28.31  3.73  5.0708856
  0.143860128  28.22  2.83  6.20966871
  0.152927287  28.22  2.57  0.623990634
  0.155662879  29.44  2.27  1.57708293
  0.15664259  20.03  6.32  3.39475735
  0.159589539  44.87  2.22  3.00138987
  0.161204519  43.94  2.57  3.74987623
  0.163867103  27.4  4.71  4.70603673
