  0.0209966433  46.31  7.02  2.53561316
  0.0221538697  41.27  2.31  5.98525916
  0.0263549352  47.94  2.25  2.97921938
  0.031245811  47.11  6.1  2.58152424
  0.0320260882  46.95  2.29  2.7714483
  0.0470748241  50.15  2.21  2.64746045
  0.0561535191  48.11  2.43  5.56531117
  0.0646263806  44.27  2.25  0.00810845447
  0.0647682589  42.99  3.64  3.53956865
  0.064853325  53.82  2.62  5.67315871
  0.0700637239  41.88  3.73  6.23657636
  0.0825804632  52.94  2.35  5.93898506
  0.0828096626  54.55  3.9  0.0124248827
  0.0875011579  41.25  3.58  5.95318257
  0.0895366089  30.66  2.22  2.7341386
  0.0911208055  42.49  4.83  6.18826925
  0.097695285  59.57  5.13  3.27971047
  0.127140298  38.95  3.64  0.383318419
  0.128953679  42.09  2.59  0.0680781759
  0.143835655  40.95  3.29  3.25285545
  0.144064712  49.06  2.3  3.855842
  0.152801534  48.49  2.67  5.83674554
  0.174889787  40.63  3.42  1.38756063
  0.194502524  42.15  2.27  5.16380177
  0.216156582  42.41  2.44  0.985177077
  0.239571339  41.38  2.27  0.537513456
  0.239776263  35.8  3.62  5.59445458
  0.241351955  54.49  8.88  2.54162413
  0.297131778  52.28  2.38  1.7339372
  0.298678495  39.66  2.31  5.855932
